Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
6809730,CHOLERA_0000000002,COUNTRY,MWI,AFR,YEAR,Africa,,,1995,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
6818087,CHOLERA_0000000002,COUNTRY,GAB,AFR,YEAR,Africa,,,2008,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
6836782,CHOLERA_0000000002,COUNTRY,UKR,EUR,YEAR,Europe,,,1999,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
6845258,CHOLERA_0000000002,COUNTRY,TZA,AFR,YEAR,Africa,,,1982,,,,,,,324,324.0,,,,2013-06-11T14:01:25+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
6851871,CHOLERA_0000000002,COUNTRY,SGP,WPR,YEAR,Western Pacific,,,1977,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
6852478,CHOLERA_0000000002,COUNTRY,LSO,AFR,YEAR,Africa,,,2006,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
6852878,CHOLERA_0000000002,COUNTRY,AUS,WPR,YEAR,Western Pacific,,,1977,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
6859391,CHOLERA_0000000002,COUNTRY,ARG,AMR,YEAR,Americas,,,1994,,,,,,,15,15.0,,,,2013-06-11T14:01:25+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
6860642,CHOLERA_0000000002,COUNTRY,IND,SEAR,YEAR,South-East Asia,,,1957,,,,,,,49715,49715.0,,,,2013-06-11T14:01:25+02:00,1957,1957-01-01T00:00:00+01:00,1957-12-31T00:00:00+01:00
6860732,CHOLERA_0000000002,COUNTRY,JOR,EMR,YEAR,Eastern Mediterranean,,,1979,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
6871641,CHOLERA_0000000002,COUNTRY,ESP,EUR,YEAR,Europe,,,1991,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
6884947,CHOLERA_0000000002,COUNTRY,PHL,WPR,YEAR,Western Pacific,,,2006,,,,,,,1,1.0,,,,2013-06-11T14:01:25+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
6889026,CHOLERA_0000000002,COUNTRY,IND,SEAR,YEAR,South-East Asia,,,1965,,,,,,,12664,12664.0,,,,2013-06-11T14:01:25+02:00,1965,1965-01-01T00:00:00+01:00,1965-12-31T00:00:00+01:00
6900245,CHOLERA_0000000002,COUNTRY,GMB,AFR,YEAR,Africa,,,2005,,,,,,,13,13.0,,,,2013-06-11T14:01:25+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6911339,CHOLERA_0000000002,COUNTRY,GNQ,AFR,YEAR,Africa,,,1985,,,,,,,1,1.0,,,,2013-06-11T14:01:25+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
6926599,CHOLERA_0000000002,COUNTRY,UGA,AFR,YEAR,Africa,,,2002,,,,,,,133,133.0,,,,2013-06-11T14:01:25+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
6927288,CHOLERA_0000000002,COUNTRY,MYS,WPR,YEAR,Western Pacific,,,1994,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
6929972,CHOLERA_0000000002,COUNTRY,AGO,AFR,YEAR,Africa,,,2014,,,,,,,3,3.0,,,,2015-10-02T09:47:57+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
6930302,CHOLERA_0000000002,COUNTRY,JPN,WPR,YEAR,Western Pacific,,,1986,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
6933211,CHOLERA_0000000002,COUNTRY,SDN,EMR,YEAR,Eastern Mediterranean,,,2009,,,,,,,52,52.0,,,,2013-06-11T14:01:25+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
6934925,CHOLERA_0000000002,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,,,2013,,,,,,,23,23.0,,,,2014-08-29T13:48:29+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
6941961,CHOLERA_0000000002,COUNTRY,TGO,AFR,YEAR,Africa,,,1974,,,,,,,8,8.0,,,,2013-06-11T14:01:25+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
6944324,CHOLERA_0000000002,COUNTRY,MYS,WPR,YEAR,Western Pacific,,,1989,,,,,,,14,14.0,,,,2013-06-11T14:01:25+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
6946742,CHOLERA_0000000002,COUNTRY,CIV,AFR,YEAR,Africa,,,2004,,,,,,,9,9.0,,,,2013-06-11T14:01:25+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
6948415,CHOLERA_0000000002,COUNTRY,TZA,AFR,YEAR,Africa,,,2002,,,,,,,297,297.0,,,,2013-06-11T14:01:25+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
6949914,CHOLERA_0000000002,COUNTRY,RUS,EUR,YEAR,Europe,,,1981,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
6956795,CHOLERA_0000000002,COUNTRY,JPN,WPR,YEAR,Western Pacific,,,2004,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
6960885,CHOLERA_0000000002,COUNTRY,ECU,AMR,YEAR,Americas,,,1991,,,,,,,697,697.0,,,,2013-06-11T14:01:25+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
6967452,CHOLERA_0000000002,COUNTRY,VEN,AMR,YEAR,Americas,,,1998,,,,,,,7,7.0,,,,2013-06-11T14:01:25+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
6971843,CHOLERA_0000000002,COUNTRY,SAU,EMR,YEAR,Eastern Mediterranean,,,1975,,,,,,,48,48.0,,,,2013-06-11T14:01:25+02:00,1975,1975-01-01T00:00:00+01:00,1975-12-31T00:00:00+01:00
6974288,CHOLERA_0000000002,COUNTRY,SWZ,AFR,YEAR,Africa,,,2001,,,,,,,107,107.0,,,,2013-06-11T14:01:25+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
6978989,CHOLERA_0000000002,COUNTRY,NGA,AFR,YEAR,Africa,,,1983,,,,,,,2,2.0,,,,2013-06-11T14:01:25+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
6981219,CHOLERA_0000000002,COUNTRY,BEN,AFR,YEAR,Africa,,,2003,,,,,,,11,11.0,,,,2013-06-11T14:01:25+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
6984866,CHOLERA_0000000002,COUNTRY,NPL,SEAR,YEAR,South-East Asia,,,1977,,,,,,,4,4.0,,,,2013-06-11T14:01:25+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
6987185,CHOLERA_0000000002,COUNTRY,DJI,EMR,YEAR,Eastern Mediterranean,,,1971,,,,,,,81,81.0,,,,2013-06-11T14:01:25+02:00,1971,1971-01-01T00:00:00+01:00,1971-12-31T00:00:00+01:00
6990948,CHOLERA_0000000002,COUNTRY,ISR,EUR,YEAR,Europe,,,1988,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
6998954,CHOLERA_0000000002,COUNTRY,NGA,AFR,YEAR,Africa,,,1997,,,,,,,134,134.0,,,,2013-06-11T14:01:25+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
7000789,CHOLERA_0000000002,COUNTRY,MYS,WPR,YEAR,Western Pacific,,,1971,,,,,,,1,1.0,,,,2013-06-11T14:01:25+02:00,1971,1971-01-01T00:00:00+01:00,1971-12-31T00:00:00+01:00
7002648,CHOLERA_0000000002,COUNTRY,BEN,AFR,YEAR,Africa,,,1971,,,,,,,274,274.0,,,,2013-06-11T14:01:25+02:00,1971,1971-01-01T00:00:00+01:00,1971-12-31T00:00:00+01:00
7015703,CHOLERA_0000000002,COUNTRY,KEN,AFR,YEAR,Africa,,,1996,,,,,,,14,14.0,,,,2013-06-11T14:01:25+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
7019699,CHOLERA_0000000002,COUNTRY,IDN,WPR,YEAR,Western Pacific,,,1979,,,,,,,769,769.0,,,,2013-06-11T14:01:25+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
7024604,CHOLERA_0000000002,COUNTRY,YEM,EMR,YEAR,Eastern Mediterranean,,,2011,,,,,,,134,134.0,,,,2013-06-11T14:01:25+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
7025474,CHOLERA_0000000002,COUNTRY,BRA,AMR,YEAR,Americas,,,1992,,,,,,,363,363.0,,,,2013-06-11T14:01:25+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
7025793,CHOLERA_0000000002,COUNTRY,GHA,AFR,YEAR,Africa,,,1975,,,,,,,10,10.0,,,,2013-06-11T14:01:25+02:00,1975,1975-01-01T00:00:00+01:00,1975-12-31T00:00:00+01:00
7038993,CHOLERA_0000000002,COUNTRY,SOM,EMR,YEAR,Eastern Mediterranean,,,1994,,,,,,,1206,1206.0,,,,2013-06-11T14:01:25+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
7048063,CHOLERA_0000000002,COUNTRY,TGO,AFR,YEAR,Africa,,,2001,,,,,,,130,130.0,,,,2013-06-11T14:01:25+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
7050086,CHOLERA_0000000002,COUNTRY,LBR,AFR,YEAR,Africa,,,1978,,,,,,,9,9.0,,,,2013-06-11T14:01:25+02:00,1978,1978-01-01T00:00:00+01:00,1978-12-31T00:00:00+01:00
7052163,CHOLERA_0000000002,COUNTRY,KOR,WPR,YEAR,Western Pacific,,,2004,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7055208,CHOLERA_0000000002,COUNTRY,FRA,EUR,YEAR,Europe,,,1982,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
7061420,CHOLERA_0000000002,COUNTRY,DNK,EUR,YEAR,Europe,,,1994,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
7062166,CHOLERA_0000000002,COUNTRY,ZAF,AFR,YEAR,Africa,,,2009,,,,,,,57,57.0,,,,2013-06-11T14:01:25+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
7062885,CHOLERA_0000000002,COUNTRY,BEN,AFR,YEAR,Africa,,,2004,,,,,,,9,9.0,,,,2013-06-11T14:01:25+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7065218,CHOLERA_0000000002,COUNTRY,VNM,WPR,YEAR,Western Pacific,,,1979,,,,,,,28,28.0,,,,2013-06-11T14:01:25+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
7067284,CHOLERA_0000000002,COUNTRY,TCD,AFR,YEAR,Africa,,,2006,,,,,,,71,71.0,,,,2013-06-11T14:01:25+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
7069522,CHOLERA_0000000002,COUNTRY,COD,AFR,YEAR,Africa,,,1988,,,,,,,32,32.0,,,,2013-06-11T14:01:25+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
7081815,CHOLERA_0000000002,COUNTRY,ETH,AFR,YEAR,Africa,,,1970,,,,,,,72,72.0,,,,2013-06-11T14:01:25+02:00,1970,1970-01-01T00:00:00+01:00,1970-12-31T00:00:00+01:00
7083680,CHOLERA_0000000002,COUNTRY,KHM,WPR,YEAR,Western Pacific,,,1994,,,,,,,211,211.0,,,,2013-06-11T14:01:25+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
7085733,CHOLERA_0000000002,COUNTRY,CPV,AFR,YEAR,Africa,,,2005,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
7086250,CHOLERA_0000000002,COUNTRY,NLD,EUR,YEAR,Europe,,,1997,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
7086262,CHOLERA_0000000002,COUNTRY,ZMB,AFR,YEAR,Africa,,,1997,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
7088523,CHOLERA_0000000002,COUNTRY,NAM,AFR,YEAR,Africa,,,2008,,,,,,,38,38.0,,,,2013-06-11T14:01:25+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
7089843,CHOLERA_0000000002,COUNTRY,COD,AFR,YEAR,Africa,,,1987,,,,,,,218,218.0,,,,2013-06-11T14:01:25+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
7090031,CHOLERA_0000000002,COUNTRY,ZMB,AFR,YEAR,Africa,,,1978,,,,,,,36,36.0,,,,2013-06-11T14:01:25+02:00,1978,1978-01-01T00:00:00+01:00,1978-12-31T00:00:00+01:00
7098608,CHOLERA_0000000002,COUNTRY,CMR,AFR,YEAR,Africa,,,1985,,,,,,,103,103.0,,,,2013-06-11T14:01:25+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
7099444,CHOLERA_0000000002,COUNTRY,FRA,EUR,YEAR,Europe,,,1984,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
7100910,CHOLERA_0000000002,COUNTRY,MOZ,AFR,YEAR,Africa,,,1979,,,,,,,547,547.0,,,,2013-06-11T14:01:25+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
7100973,CHOLERA_0000000002,COUNTRY,MLI,AFR,YEAR,Africa,,,1999,,,,,,,3,3.0,,,,2013-06-11T14:01:25+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
7112242,CHOLERA_0000000002,COUNTRY,ZWE,AFR,YEAR,Africa,,,1976,,,,,,,9,9.0,,,,2013-06-11T14:01:25+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
7114056,CHOLERA_0000000002,COUNTRY,OMN,EMR,YEAR,Eastern Mediterranean,,,1971,,,,,,,8,8.0,,,,2013-06-11T14:01:25+02:00,1971,1971-01-01T00:00:00+01:00,1971-12-31T00:00:00+01:00
7116989,CHOLERA_0000000002,COUNTRY,FRA,EUR,YEAR,Europe,,,2015,,,,,,,0,0.0,,,,2016-09-16T09:37:08+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
